OBJECT_COUNT,MS
0,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.041421
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.022444
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.030559
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.026459
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.025733
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.037718
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.039858
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.023082
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.022346
1600,0.044318
1600,0.044318
1600,0.044318
1600,0.044318
1600,0.044318
1600,0.044318
1600,0.044318
