OBJECT_COUNT,MS
4400,0.036582
4400,0.046294
4420,0.046294
4420,0.046294
4420,0.046294
4440,0.046294
4440,0.046294
4440,0.046294
4440,0.046294
4460,0.046294
4460,0.046294
4460,0.046294
4460,0.046294
4460,0.046294
4480,0.046294
4480,0.046294
4480,0.046294
4480,0.046294
4480,0.046294
4480,0.046294
4500,0.046294
4500,0.046294
4500,0.046294
4500,0.046294
4500,0.046294
4500,0.046294
4520,0.046294
4520,0.046294
4520,0.046294
4520,0.046294
4520,0.046294
4520,0.046294
4520,0.046294
4540,0.046294
4540,0.046294
4540,0.046294
4540,0.046294
4540,0.046294
4540,0.046294
4540,0.046294
4540,0.046294
4560,0.046294
4560,0.046294
4560,0.046294
4560,0.046294
4560,0.046294
4560,0.046294
4560,0.046294
4560,0.046294
4580,0.046294
4580,0.046294
4580,0.046294
4580,0.046294
4580,0.046294
4580,0.046294
4580,0.046294
4580,0.046294
4600,0.046294
4600,0.046294
4600,0.046294
4600,0.046294
4600,0.046294
4600,0.046294
4600,0.046294
4600,0.03561
4620,0.03561
4620,0.03561
4620,0.03561
4620,0.03561
4620,0.03561
4620,0.03561
4620,0.03561
4620,0.03561
4640,0.03561
4640,0.03561
4640,0.03561
4640,0.03561
4640,0.03561
4640,0.03561
4640,0.03561
4640,0.03561
4660,0.03561
4660,0.03561
4660,0.03561
4660,0.03561
4660,0.03561
4660,0.03561
4660,0.03561
4660,0.03561
4680,0.03561
4680,0.03561
4680,0.03561
4680,0.03561
4680,0.03561
4680,0.03561
4680,0.03561
4680,0.03561
4700,0.03561
4700,0.03561
4700,0.03561
4700,0.03561
4700,0.03561
4700,0.03561
4700,0.03561
4700,0.03561
4720,0.03561
4720,0.03561
4720,0.03561
4720,0.03561
4720,0.03561
4720,0.03561
4720,0.03561
4720,0.042198
4740,0.042198
4740,0.042198
4740,0.042198
4740,0.042198
4740,0.042198
4740,0.042198
4740,0.042198
4740,0.042198
4760,0.042198
4760,0.042198
4760,0.042198
4760,0.042198
4760,0.042198
4760,0.042198
4760,0.042198
4760,0.042198
4780,0.042198
4780,0.042198
4780,0.042198
4780,0.042198
4780,0.042198
4780,0.042198
4780,0.042198
4780,0.042198
4800,0.042198
4800,0.042198
4800,0.042198
4800,0.042198
4800,0.042198
4800,0.042198
4800,0.042198
4800,0.042198
4820,0.042198
4820,0.042198
4820,0.042198
4820,0.042198
4820,0.042198
4820,0.042198
4820,0.042198
4820,0.042198
4840,0.042198
4840,0.042198
4840,0.042198
4840,0.042198
4840,0.042198
4840,0.042198
4840,0.042198
4840,0.042198
4860,0.042198
4860,0.042198
4860,0.042198
4860,0.042198
4860,0.042198
4860,0.042198
4860,0.032108
4880,0.032108
4880,0.032108
4880,0.032108
4880,0.032108
4880,0.032108
4900,0.032108
4900,0.032108
4900,0.032108
4900,0.032108
4900,0.032108
4920,0.032108
4920,0.032108
4920,0.032108
4920,0.032108
4920,0.032108
4920,0.032108
4940,0.032108
4940,0.032108
4940,0.032108
4940,0.032108
4940,0.032108
4940,0.032108
4960,0.032108
4960,0.032108
4960,0.032108
4960,0.032108
4960,0.032108
4960,0.032108
4960,0.032108
4980,0.032108
4980,0.032108
4980,0.032108
4980,0.032108
4980,0.032108
4980,0.032108
4980,0.032108
4980,0.032108
5000,0.032108
5000,0.032108
5000,0.032108
5000,0.032108
5000,0.032108
5000,0.032108
5000,0.032108
5000,0.032108
5020,0.032108
5020,0.032108
5020,0.032108
5020,0.032108
5020,0.032108
5020,0.032108
5020,0.032108
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.051629
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.06163
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.21229
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
5020,0.071817
